#	Time	X	Y	Z	T1	a1	b1	t1	r/min	T2	a2	b2	t2	r/min	GlobalTime	#
1590	-6792.55	-1982.5	167.08	32.43792	0.955955	0.210076	174243340	1849.687033	30.766279	0.81282	0.074489	173803764	1950.187086	2022年1月24日	12时22分41秒	1632
1593	-6814.89	-1975.33	162.15	32.438202	0.956268	0.210209	175865236	1849.670953	30.766239	0.813418	0.07466	176880380	1950.189622	2022年1月24日	12时22分41秒	1635
1600	-6798.38	-1954.34	155.83	32.438278	0.956943	0.210421	179109057	1849.666619	30.766199	0.81373	0.074707	178418692	1950.192157	2022年1月24日	12时22分41秒	1642
1603	-6818.78	-1946.61	148.63	32.438042	0.957304	0.210516	180730971	1849.680076	30.76634	0.814373	0.074748	181495312	1950.18322	2022年1月24日	12时22分41秒	1645
1610	-6820.33	-1925.66	138.35	32.438141	0.958079	0.210716	183974768	1849.674431	30.766239	0.815056	0.074796	184571935	1950.189622	2022年1月24日	12时22分41秒	1652
1616	-6800.06	-1901.58	130.6	32.43816	0.958881	0.210932	187218583	1849.673348	30.76622	0.815407	0.07483	186110247	1950.190826	2022年1月24日	12时22分41秒	1658
1619	-6822	-1892.42	122.97	32.438179	0.959284	0.211052	188840491	1849.672264	30.766319	0.81611	0.074902	189186868	1950.184551	2022年1月24日	12时22分41秒	1661
1623	-6845.2	-1883.11	115.44	32.438122	0.95969	0.211178	190462400	1849.675515	30.766199	0.816827	0.075	192263488	1950.192157	2022年1月24日	12时22分41秒	1665
1629	-6822.39	-1856.69	108.2	32.438141	0.960528	0.211462	193706225	1849.674431	30.766199	0.817195	0.075064	193801798	1950.192157	2022年1月24日	12时22分41秒	1671
1635	-6821.85	-1831.31	99.08	32.43816	0.961379	0.211783	196950046	1849.673348	30.76638	0.817926	0.075231	196878417	1950.180684	2022年1月24日	12时22分41秒	1677
1639	-6821.41	-1818.68	95.24	32.438	0.961783	0.211963	198571954	1849.682471	30.766041	0.818275	0.075338	198416736	1950.202173	2022年1月24日	12时22分41秒	1681
1645	-6820.36	-1794.31	89.27	32.438202	0.962523	0.212352	201815760	1849.670953	30.766239	0.818918	0.075596	201493350	1950.189622	2022年1月24日	12时22分41秒	1687
1648	-6841.49	-1784.06	85.89	32.438259	0.962869	0.212562	203437670	1849.667703	30.76626	0.819507	0.075913	204569968	1950.188291	2022年1月24日	12时22分41秒	1690
1655	-6818.2	-1759.09	83.68	32.437981	0.963509	0.212997	206681489	1849.683555	30.76614	0.819779	0.076081	206108281	1950.195897	2022年1月24日	12时22分41秒	1697
