#,X,Y,Z,q_x,q_y,q_z,q_w
5251,-6.642630141,-0.387265763,0.116206891,0.650136652,0.759193807,0.029441868,-0.008959591
5252,-6.642803475,-0.3872101,0.116260909,0.650101299,0.759225869,0.029405289,-0.008928045
5253,-6.642985679,-0.387140279,0.116308895,0.650066896,0.759255702,0.02938504,-0.008962687
5254,-6.643176372,-0.387057246,0.116349147,0.650015649,0.759298278,0.029399046,-0.009026501
5255,-6.643369677,-0.386966734,0.116390696,0.649933351,0.759366645,0.029448877,-0.009038825
5256,-6.643563067,-0.386877664,0.11643855,0.649812177,0.759467776,0.029535376,-0.00897179
5257,-6.643760193,-0.386783712,0.116484792,0.649696271,0.759564379,0.029635315,-0.008857618
5258,-6.643964014,-0.386695178,0.116524441,0.649587471,0.759655056,0.029724508,-0.008761628
5259,-6.644174136,-0.386604127,0.116561467,0.649493867,0.759733279,0.029786096,-0.008709177
5260,-6.644391609,-0.386510799,0.116586655,0.649440027,0.759778158,0.029808294,-0.008733076
5261,-6.644621115,-0.386414582,0.116606797,0.64944148,0.759776451,0.029796097,-0.008814845
5262,-6.644866982,-0.386312946,0.11661779,0.649485443,0.759739397,0.029739679,-0.008958766
5263,-6.645127941,-0.386206364,0.116622547,0.64957442,0.759664635,0.029658302,-0.009115896
5264,-6.645400177,-0.386098153,0.116623796,0.649700289,0.759558187,0.029589546,-0.009238701
5265,-6.645679441,-0.385989456,0.116631324,0.649856688,0.759425543,0.0295522,-0.009262647
5266,-6.645965543,-0.385882696,0.116638749,0.65006775,0.759245349,0.02955965,-0.009200447
5267,-6.646259426,-0.385771838,0.116649133,0.650331115,0.759019125,0.029607169,-0.009100815
5268,-6.646562718,-0.385651045,0.116663467,0.650627408,0.758763473,0.029679886,-0.009004073
5269,-6.64687702,-0.385516423,0.116673946,0.650915385,0.758514123,0.029755434,-0.008949922
5270,-6.64720199,-0.385357367,0.116679826,0.651170959,0.758291792,0.029825489,-0.008965495
5271,-6.647536675,-0.385171868,0.116686486,0.651366477,0.758121294,0.029863193,-0.009055658
5272,-6.647878209,-0.3849574,0.11669082,0.651493475,0.758009049,0.029907978,-0.00916774
5273,-6.648229764,-0.384727384,0.116700289,0.651571339,0.757939965,0.029929138,-0.009276128
5274,-6.648595721,-0.384488846,0.11671384,0.651639389,0.757880043,0.029929401,-0.009390315
5275,-6.648975913,-0.384245124,0.116728516,0.651733474,0.757797589,0.029940732,-0.009478687
5276,-6.649365551,-0.383997127,0.11674623,0.651874581,0.757673971,0.029989277,-0.009504052
5277,-6.649759338,-0.383732548,0.116773282,0.652053889,0.757515639,0.030098395,-0.009479944
5278,-6.650158938,-0.383452133,0.116800792,0.652273222,0.757321712,0.030230438,-0.009465157
5279,-6.650570179,-0.383152417,0.116821106,0.65252488,0.757099528,0.030355737,-0.00949288
5280,-6.650995194,-0.382841528,0.116839448,0.652801868,0.756856758,0.030421688,-0.009596298
5281,-6.651432925,-0.382518867,0.116844667,0.653098093,0.756599003,0.03043101,-0.00973569
5282,-6.651878013,-0.382191392,0.116849106,0.653407138,0.756332008,0.030397132,-0.009849837
5283,-6.652330563,-0.381853477,0.116854409,0.65372651,0.756057503,0.030323697,-0.009958709
5284,-6.652796183,-0.381503063,0.116855975,0.65406633,0.755766618,0.0302042,-0.010087674
5285,-6.653284822,-0.38114069,0.116843713,0.654444029,0.755443522,0.030042324,-0.010274123
5286,-6.653799977,-0.380767639,0.116820936,0.654861151,0.755086222,0.02984648,-0.010528911
5287,-6.654341082,-0.380387323,0.116789747,0.655323503,0.754689151,0.029638116,-0.01081541
5288,-6.654907358,-0.379990743,0.116749669,0.65581163,0.754269246,0.02942083,-0.01110969
5289,-6.655495827,-0.379579297,0.116705864,0.656298119,0.753849677,0.029223189,-0.011377578
5290,-6.656105513,-0.379150463,0.116658799,0.65677129,0.753440585,0.029049991,-0.011612734
5291,-6.656737597,-0.378692487,0.116601686,0.65721635,0.753054542,0.028908922,-0.011823715
5292,-6.657393152,-0.378199345,0.116542272,0.657642967,0.752683826,0.028781899,-0.012016178
5293,-6.658072352,-0.377682152,0.116474301,0.658070034,0.752312209,0.028662734,-0.012190934
5294,-6.658776587,-0.377143833,0.116397227,0.658522512,0.751918996,0.028539463,-0.012305452
5295,-6.659508085,-0.376589204,0.116316118,0.659011353,0.751494266,0.028415249,-0.012368464
5296,-6.660270571,-0.376016756,0.116234928,0.659536496,0.75103706,0.02829846,-0.012415371
5297,-6.661065173,-0.375422437,0.116143234,0.660081849,0.750560819,0.028188892,-0.012481841
5298,-6.661889274,-0.374801769,0.116045606,0.660618515,0.750091212,0.028076987,-0.012571158
5299,-6.66274079,-0.374156315,0.115941327,0.661140305,0.749634537,0.027946708,-0.012670455
5300,-6.663617474,-0.373483086,0.115825302,0.661630953,0.749206327,0.027768543,-0.012777727
5301,-6.664515887,-0.372781574,0.115698234,0.662084619,0.748812281,0.027535543,-0.012880918
5302,-6.665432537,-0.372043783,0.115559457,0.662517009,0.74843752,0.027275968,-0.012981268
5303,-6.666365658,-0.371283775,0.115401481,0.662961658,0.748051097,0.027018125,-0.01309263
5304,-6.667315178,-0.370493184,0.115230113,0.663457704,0.747617699,0.026768761,-0.013231954
5305,-6.668281604,-0.369684484,0.115047883,0.6639978,0.747143827,0.026530542,-0.013384814
5306,-6.669270286,-0.368864879,0.114854047,0.664621324,0.746593873,0.026297078,-0.013584811
5307,-6.670284033,-0.368034719,0.114651283,0.665319503,0.74597597,0.026064856,-0.013799773
5308,-6.671317034,-0.367197035,0.114440239,0.666083551,0.74529831,0.025832964,-0.013992524
5309,-6.672361944,-0.366365695,0.114233456,0.666902053,0.744570707,0.025620339,-0.014131957
5310,-6.673420357,-0.365531543,0.11402712,0.667768232,0.743798874,0.025424271,-0.014227754
5311,-6.674497907,-0.364698358,0.113821608,0.668651261,0.743011074,0.025194656,-0.014327046
5312,-6.67560199,-0.363858739,0.113603876,0.669527758,0.742228749,0.024909267,-0.014442761
5313,-6.676732725,-0.363014686,0.113376817,0.670387032,0.741460595,0.024584922,-0.01459437
5314,-6.677883794,-0.362165833,0.113143975,0.671199659,0.740734414,0.024225789,-0.014719259
5315,-6.679050557,-0.36130537,0.112905547,0.67195676,0.740057789,0.023861931,-0.01480507
5316,-6.680232003,-0.360432703,0.112668953,0.672632838,0.739454031,0.023495258,-0.014858466
5317,-6.681426487,-0.359540485,0.112429546,0.67321238,0.738938422,0.023089772,-0.014898419
5318,-6.682634597,-0.358636722,0.112191345,0.673720915,0.738486396,0.022676126,-0.014958762
5319,-6.683862816,-0.35771536,0.11194728,0.674186119,0.738071285,0.022269975,-0.015096496
5320,-6.68511413,-0.356790109,0.111705779,0.674659949,0.737645278,0.021898272,-0.015292571
5321,-6.686387581,-0.355863431,0.1114675,0.675184288,0.737169118,0.021633848,-0.015486924
5322,-6.687676146,-0.354960994,0.111247909,0.675769727,0.736633924,0.02150719,-0.0155942
5323,-6.688971184,-0.354077823,0.111047188,0.676371146,0.736082893,0.021523569,-0.015517195
5324,-6.690266525,-0.353217007,0.110864995,0.676982136,0.735521804,0.021684138,-0.015253223
5325,-6.691563922,-0.352364255,0.110690347,0.677581896,0.734968945,0.021968118,-0.014860238
5326,-6.692869341,-0.35151553,0.110516191,0.678147945,0.734444561,0.022310015,-0.014450414
5327,-6.694186932,-0.350658381,0.110334596,0.6786658,0.733961305,0.022700037,-0.014079893
5328,-6.695515611,-0.349791004,0.110137453,0.679105108,0.733547811,0.023104984,-0.013784812
5329,-6.696848876,-0.348921459,0.109933771,0.679481451,0.733190752,0.023528494,-0.013516249
5330,-6.698183979,-0.348057786,0.109725053,0.679833373,0.73285498,0.023970512,-0.01325057
5331,-6.699518305,-0.347220558,0.109515289,0.680193878,0.732511094,0.024419059,-0.012941959
5332,-6.700850157,-0.34641165,0.109317131,0.680602461,0.732123278,0.024857676,-0.012565468
5333,-6.702178702,-0.345650248,0.109125079,0.681060006,0.731692139,0.025244029,-0.01210869
5334,-6.703506235,-0.344929711,0.108935116,0.681548524,0.731235636,0.02551903,-0.011611785
5335,-6.704841211,-0.344257402,0.108743249,0.682049784,0.730769887,0.025664811,-0.011170571
5336,-6.706193469,-0.343611187,0.108532904,0.68254282,0.730315848,0.025609334,-0.010873011
5337,-6.70756514,-0.342983984,0.108295777,0.682977177,0.729920579,0.0253547,-0.010736069
5338,-6.708951821,-0.342367067,0.108042974,0.683315309,0.72961896,0.024914896,-0.010752177
5339,-6.710352913,-0.341760965,0.107776428,0.683516373,0.729448324,0.024342288,-0.010861136
5340,-6.71176851,-0.341162188,0.107491931,0.683562006,0.729425219,0.023671826,-0.011021699
5341,-6.713199133,-0.340562966,0.107194467,0.683430379,0.729568612,0.022942246,-0.011234389
5342,-6.714644288,-0.339963305,0.106890218,0.683144187,0.729855781,0.022219468,-0.011439177
5343,-6.716102287,-0.339360363,0.106580272,0.682737471,0.730254981,0.02150687,-0.011604407
5344,-6.717573578,-0.338756104,0.106266517,0.682219792,0.730756679,0.02082423,-0.011712552
5345,-6.719056644,-0.338150269,0.105945916,0.681605656,0.731347488,0.020141898,-0.011785019
5346,-6.720553569,-0.337543866,0.105620768,0.680937104,0.731986879,0.019494219,-0.011825596
5347,-6.722064876,-0.336930118,0.105288074,0.680230633,0.732658631,0.018914779,-0.011825744
5348,-6.723584574,-0.336317468,0.104955918,0.679489605,0.733359196,0.018421309,-0.011782273
5349,-6.725107322,-0.335691363,0.104609564,0.678715945,0.734086843,0.018033456,-0.011660484
5350,-6.726631406,-0.33504822,0.104259448,0.677909186,0.734841776,0.017745877,-0.011479688
5351,-6.728155479,-0.334393439,0.103902578,0.677080123,0.735614219,0.017540395,-0.01124995
5352,-6.729678058,-0.333730611,0.103535526,0.676265111,0.736370436,0.017438213,-0.010953941
5353,-6.731196375,-0.333066252,0.103173933,0.675512501,0.737065819,0.017465729,-0.010573016
5354,-6.732710609,-0.332398694,0.102815719,0.674843457,0.737681858,0.017601127,-0.010098775
5355,-6.734222482,-0.331752376,0.102464792,0.674258201,0.73821934,0.017813312,-0.009527298
5356,-6.735737035,-0.331128427,0.102106455,0.673753517,0.738682123,0.018051505,-0.008891713
5357,-6.737257976,-0.330533415,0.101747478,0.673322949,0.73907626,0.018297655,-0.008226993
5358,-6.738789205,-0.329969746,0.101373995,0.672931213,0.739434222,0.018523948,-0.007581413
5359,-6.740338002,-0.329431627,0.100978749,0.672540017,0.739790894,0.018700326,-0.007046763
5360,-6.741909203,-0.328923315,0.100570542,0.672133715,0.740161125,0.018797335,-0.006666203
5361,-6.743505996,-0.328447748,0.100138407,0.671696556,0.740559592,0.018806538,-0.006445237
5362,-6.745126333,-0.328016883,0.09968355,0.671243355,0.740972131,0.018776495,-0.006332643
5363,-6.746768351,-0.327629635,0.099218526,0.670778937,0.741393668,0.018739153,-0.006315955
5364,-6.748436319,-0.32728181,0.098747686,0.670310575,0.741816529,0.018728021,-0.006421206
5365,-6.750134965,-0.326973923,0.098269856,0.669826652,0.742250628,0.01877268,-0.00662177
5366,-6.75185803,-0.32670959,0.097797811,0.669319202,0.742703728,0.018879072,-0.006823372
5367,-6.753595511,-0.326484883,0.097337359,0.668748742,0.743210936,0.019111388,-0.006883218
5368,-6.755346956,-0.326304345,0.096886187,0.668129199,0.743759297,0.019466213,-0.006822652
5369,-6.757117265,-0.326148643,0.096437879,0.667463031,0.744345634,0.019934432,-0.006730359
5370,-6.758912321,-0.326010075,0.095982761,0.666771992,0.744950223,0.02048699,-0.006675274
5371,-6.760736093,-0.325901016,0.095519324,0.66604862,0.745581365,0.021050498,-0.006673788
5372,-6.762588101,-0.325818694,0.095046976,0.665308068,0.746226639,0.021590866,-0.006694215
5373,-6.764463698,-0.325768425,0.09456956,0.664568697,0.746870341,0.022103894,-0.006675284
5374,-6.766359777,-0.325758103,0.094091812,0.663856956,0.74748891,0.022600149,-0.006595748
5375,-6.768276809,-0.325782576,0.0936064,0.663196943,0.748060487,0.023095396,-0.006474984
5376,-6.770218517,-0.325851157,0.093126014,0.662634251,0.748545582,0.023566093,-0.00632455
5377,-6.772192823,-0.325973109,0.092638748,0.662171445,0.748942661,0.024001044,-0.006149682
5378,-6.774204394,-0.326156752,0.092150616,0.661828028,0.74923643,0.024352811,-0.00594758
5379,-6.77625375,-0.326399716,0.091667211,0.66158231,0.749445838,0.024639547,-0.005716259
5380,-6.778344255,-0.3266955,0.091180461,0.661441523,0.749564473,0.02486499,-0.005472149
5381,-6.780480814,-0.327033074,0.090699941,0.661369061,0.749624573,0.025026572,-0.005256949
5382,-6.782667392,-0.327397601,0.090219464,0.661315604,0.749668798,0.025148316,-0.005091881
5383,-6.784900295,-0.327786066,0.089742929,0.661204942,0.749764607,0.02522804,-0.00496038
5384,-6.787172188,-0.328196259,0.089277326,0.660989618,0.749954558,0.025254949,-0.004803418
5385,-6.789481792,-0.328634324,0.088813491,0.660662444,0.75024497,0.02522561,-0.004614111
5386,-6.791838171,-0.329094207,0.088355558,0.660277056,0.750587999,0.025148017,-0.004409293
5387,-6.794246736,-0.329585765,0.087895196,0.659846997,0.750973016,0.024974598,-0.004211812
5388,-6.796705143,-0.330108127,0.087437199,0.659371072,0.751399853,0.024740683,-0.003993624
5389,-6.799206042,-0.330673687,0.086985434,0.658884241,0.751835578,0.024514613,-0.003722138
5390,-6.801741798,-0.331282865,0.086542476,0.6584206,0.752249341,0.024325042,-0.003396268
5391,-6.804308629,-0.331932636,0.086111949,0.657996564,0.752626075,0.024191362,-0.003048181
5392,-6.806911246,-0.332624596,0.085688237,0.657639103,0.752944326,0.024045197,-0.002735127
5393,-6.809558733,-0.333352067,0.08525696,0.657349563,0.753204693,0.02383262,-0.002499769
5394,-6.812256145,-0.334113036,0.084825099,0.657102562,0.753430002,0.023533864,-0.002369222
5395,-6.814997775,-0.334894243,0.084388043,0.656874449,0.753640324,0.023170304,-0.002314601
5396,-6.817770346,-0.33568759,0.083950581,0.656624493,0.753869146,0.02281216,-0.002278544
5397,-6.820561619,-0.336493361,0.083534633,0.65633682,0.754129469,0.02249086,-0.002210002
5398,-6.823370835,-0.337319706,0.083124911,0.656019323,0.754415081,0.022184333,-0.002094959
5399,-6.826206961,-0.33818815,0.082710988,0.655693247,0.754708505,0.021853925,-0.001960736
5400,-6.829078043,-0.339080576,0.082308215,0.655385985,0.754986551,0.021470292,-0.001882935
5401,-6.831983139,-0.340003175,0.081901285,0.655084739,0.755260897,0.021010665,-0.001874577
5402,-6.834917791,-0.340943936,0.08149237,0.65480085,0.755521233,0.020489432,-0.001922628
5403,-6.837874367,-0.341894914,0.081094203,0.654540827,0.7557611,0.019933749,-0.002027496
5404,-6.840846575,-0.342855063,0.080700212,0.654277378,0.756004356,0.019334754,-0.002166526
5405,-6.84383366,-0.343818408,0.080307118,0.654007181,0.756253513,0.018696988,-0.002377817
5406,-6.84684255,-0.344777224,0.079919296,0.653753954,0.756487724,0.018022012,-0.002701275
5407,-6.849874213,-0.345743689,0.079527354,0.653538818,0.756688281,0.017326968,-0.003104126
5408,-6.852923408,-0.346715134,0.079139497,0.65339402,0.756826414,0.016662079,-0.003522602
5409,-6.855987445,-0.347691394,0.078773985,0.653305488,0.756913253,0.016086711,-0.003935028
5410,-6.85907266,-0.348655939,0.078426897,0.653286518,0.756937366,0.015615033,-0.004326669
5411,-6.862184647,-0.349608719,0.078095748,0.653279172,0.756949181,0.015218403,-0.004760329
5412,-6.865323397,-0.350535996,0.077784205,0.653237964,0.756987837,0.014911568,-0.005217428
5413,-6.868477895,-0.351428443,0.077493488,0.653095979,0.757111691,0.014679229,-0.005661247
5414,-6.871634972,-0.352274268,0.077230794,0.652822901,0.757347272,0.014506112,-0.006077968
5415,-6.8747848,-0.353079721,0.076998345,0.652472792,0.757648797,0.014378212,-0.006389284
5416,-6.877917075,-0.35385782,0.076797852,0.652125615,0.757948696,0.014257612,-0.006532757
5417,-6.881027531,-0.354629524,0.076623325,0.651851769,0.758187022,0.014113599,-0.006520466
5418,-6.884122316,-0.355410899,0.076469693,0.651742467,0.758284841,0.013929592,-0.006467109
5419,-6.887212952,-0.356189574,0.076334032,0.651802254,0.758237648,0.013675749,-0.00651645
5420,-6.890305478,-0.356965158,0.076200225,0.652012985,0.758060148,0.013341022,-0.006774734
5421,-6.893398443,-0.357726697,0.076076329,0.652320098,0.757798905,0.012922745,-0.007232665
5422,-6.896482174,-0.358483756,0.075966387,0.652664579,0.757504707,0.012430443,-0.007813448
5423,-6.899544084,-0.359231296,0.075876344,0.653015766,0.757204309,0.011909355,-0.008379213
5424,-6.902570079,-0.359977939,0.07581324,0.65335496,0.756914319,0.011413257,-0.008817442
5425,-6.905555625,-0.360732681,0.07577648,0.653691855,0.756627138,0.010931458,-0.009101397
5426,-6.908503524,-0.361492952,0.07575784,0.654058458,0.75631465,0.01046964,-0.009277416
5427,-6.911420158,-0.362254692,0.075746694,0.654476263,0.755957217,0.010016094,-0.009443824
5428,-6.91431302,-0.363001254,0.075734982,0.654954596,0.755545178,0.009560148,-0.009724486
5429,-6.917185392,-0.363723087,0.075720307,0.655475199,0.755093795,0.009080128,-0.010157559
5430,-6.920035307,-0.36441565,0.075695524,0.655978012,0.754655793,0.008533079,-0.010708329
5431,-6.922853572,-0.365084218,0.075674511,0.656436721,0.754254765,0.007963264,-0.011276837
5432,-6.925628669,-0.365740671,0.075665011,0.656818219,0.753920777,0.00738933,-0.011776547
5433,-6.928355437,-0.366376046,0.075666145,0.657096395,0.753676997,0.006798396,-0.012210379
5434,-6.931036415,-0.366990701,0.075675118,0.657254297,0.753537533,0.006213863,-0.012623913
5435,-6.933680191,-0.3675728,0.075681304,0.657303682,0.753491392,0.00560819,-0.013082055
5436,-6.936296786,-0.368120576,0.075676214,0.657250579,0.753532271,0.004927619,-0.013656892
5437,-6.938889105,-0.368632175,0.075652073,0.657093031,0.753661335,0.004195659,-0.014343539
5438,-6.941451641,-0.369103782,0.075616648,0.656858771,0.753854667,0.003451834,-0.015092381
5439,-6.943972444,-0.369547304,0.075578877,0.656628844,0.754043768,0.002771417,-0.015775795
5440,-6.946441995,-0.369960554,0.075549151,0.656419138,0.754216727,0.002157245,-0.016321441
5441,-6.948861248,-0.37036301,0.075527153,0.656273315,0.754336654,0.001576375,-0.016705202
5442,-6.951240792,-0.370751754,0.075511954,0.656200654,0.754394832,0.001016218,-0.016973733
5443,-6.953587278,-0.371130587,0.075498798,0.656207779,0.754384329,0.000442292,-0.017188338
5444,-6.955904031,-0.371495707,0.075488002,0.656257039,0.754336468,-0.000145587,-0.017411804
5445,-6.958194439,-0.371836855,0.075479719,0.656339159,0.754258621,-0.000713119,-0.017672928
5446,-6.960461026,-0.372165648,0.075476117,0.656453405,0.754151208,-0.001276334,-0.017979246
5447,-6.96270115,-0.372487726,0.075477237,0.656595324,0.754019657,-0.001802118,-0.018267169
5448,-6.9649119,-0.372806344,0.075482665,0.656741994,0.753885516,-0.00230001,-0.018474074
5449,-6.967089987,-0.373118568,0.075499956,0.656869888,0.753769894,-0.002766869,-0.018580665
5450,-6.969233773,-0.373429183,0.075531362,0.656975681,0.753675778,-0.003153329,-0.01859658
5451,-6.971343153,-0.373716912,0.075579831,0.657064153,0.753598173,-0.00341809,-0.018569019
5452,-6.97341945,-0.373981544,0.075656438,0.657126097,0.753543845,-0.003522135,-0.018562344
5453,-6.975460187,-0.374225311,0.075762114,0.657156311,0.753518446,-0.003488204,-0.018530159
